Event ID,Block,Extrinsic ID,Time,Type,validator,fraction,slash_era
23912156-52,23912156,23912156-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912155-55,23912155,23912155-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912154-56,23912154,23912154-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912153-53,23912153,23912153-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912152-55,23912152,23912152-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912150-56,23912150,23912150-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912148-52,23912148,23912148-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912145-53,23912145,23912145-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912143-54,23912143,23912143-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912142-55,23912142,23912142-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912140-52,23912140,23912140-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912139-52,23912139,23912139-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912138-54,23912138,23912138-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912137-55,23912137,23912137-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912136-54,23912136,23912136-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912132-54,23912132,23912132-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912131-53,23912131,23912131-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912130-53,23912130,23912130-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912128-53,23912128,23912128-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912127-52,23912127,23912127-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912126-53,23912126,23912126-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912125-54,23912125,23912125-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912123-55,23912123,23912123-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912122-60,23912122,23912122-3,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912122-57,23912122,23912122-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912116-26,23912116,23912116-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912114-52,23912114,23912114-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912113-55,23912113,23912113-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912110-54,23912110,23912110-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912109-51,23912109,23912109-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912107-48,23912107,23912107-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912106-52,23912106,23912106-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912105-54,23912105,23912105-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912103-55,23912103,23912103-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912102-54,23912102,23912102-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912100-55,23912100,23912100-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912096-55,23912096,23912096-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912094-51,23912094,23912094-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912093-52,23912093,23912093-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912092-52,23912092,23912092-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912091-53,23912091,23912091-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912090-53,23912090,23912090-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912088-56,23912088,23912088-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912087-54,23912087,23912087-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912086-51,23912086,23912086-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912085-53,23912085,23912085-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912084-55,23912084,23912084-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912083-52,23912083,23912083-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912082-55,23912082,23912082-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912081-56,23912081,23912081-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912080-56,23912080,23912080-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912079-55,23912079,23912079-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912078-57,23912078,23912078-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912077-53,23912077,23912077-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912076-52,23912076,23912076-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912075-51,23912075,23912075-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912072-53,23912072,23912072-2,2024-12-19T20:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912071-53,23912071,23912071-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912070-51,23912070,23912070-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912069-54,23912069,23912069-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912067-48,23912067,23912067-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912065-52,23912065,23912065-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912064-56,23912064,23912064-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912063-56,23912063,23912063-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912060-55,23912060,23912060-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912059-54,23912059,23912059-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912058-58,23912058,23912058-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912055-55,23912055,23912055-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912053-53,23912053,23912053-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912052-47,23912052,23912052-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912051-49,23912051,23912051-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912050-56,23912050,23912050-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912049-54,23912049,23912049-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912048-55,23912048,23912048-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912046-56,23912046,23912046-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912045-55,23912045,23912045-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912044-55,23912044,23912044-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912043-55,23912043,23912043-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912042-51,23912042,23912042-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912040-55,23912040,23912040-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912039-54,23912039,23912039-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912038-52,23912038,23912038-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912036-56,23912036,23912036-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912035-55,23912035,23912035-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912034-56,23912034,23912034-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912033-56,23912033,23912033-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912032-56,23912032,23912032-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912030-56,23912030,23912030-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912029-52,23912029,23912029-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912028-52,23912028,23912028-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912027-54,23912027,23912027-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912026-56,23912026,23912026-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912024-53,23912024,23912024-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912023-55,23912023,23912023-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912022-51,23912022,23912022-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912020-55,23912020,23912020-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912016-55,23912016,23912016-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912015-55,23912015,23912015-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912014-50,23912014,23912014-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912013-51,23912013,23912013-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912012-55,23912012,23912012-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912011-55,23912011,23912011-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23912010-53,23912010,23912010-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911998-55,23911998,23911998-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911996-55,23911996,23911996-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911988-53,23911988,23911988-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911987-52,23911987,23911987-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911983-55,23911983,23911983-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911982-52,23911982,23911982-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911978-53,23911978,23911978-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911976-56,23911976,23911976-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911972-58,23911972,23911972-3,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911972-55,23911972,23911972-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911970-54,23911970,23911970-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911969-55,23911969,23911969-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911968-56,23911968,23911968-3,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911968-53,23911968,23911968-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23911966-54,23911966,23911966-2,2024-12-19T19:14,staking (SlashReported),13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,36144,1662
23424063-40,23424063,23424063-2,2024-11-15T19:14,staking (SlashReported),16hUkBK3h94uh7682gk7HeTYvPmSa4D1Y2w4KUZh1u1cP5J,36144,1628
21561308-44,21561308,21561308-2,2024-07-08T23:14,staking (SlashReported),14m8CmDmksk4cQ5YtvQzRva7J7B2gLCSSD8dwPfyH6WUahrG,102030,1498
20420071-2,20420071,-,2024-04-20T07:14,staking (SlashReported),15KDFYfFjdqhp3MDFEtHuyu9kLpXbT7k1zjx78MphViFdCaU,0,1418
20412899-1,20412899,-,2024-04-19T19:14,staking (SlashReported),1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,0,1417
20410510-1,20410510,-,2024-04-19T15:14,staking (SlashReported),1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,0,1417
20408120-2,20408120,-,2024-04-19T11:14,staking (SlashReported),1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,0,1417
20408120-1,20408120,-,2024-04-19T11:14,staking (SlashReported),1qUKZLhxVGUPozs8j8XpxH8VbZX5ckXV7ziUf6ji83ieZYd,0,1417
20405732-3,20405732,-,2024-04-19T07:14,staking (SlashReported),1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,0,1417
20405732-2,20405732,-,2024-04-19T07:14,staking (SlashReported),1qUKZLhxVGUPozs8j8XpxH8VbZX5ckXV7ziUf6ji83ieZYd,0,1417
20403352-1,20403352,-,2024-04-19T03:14,staking (SlashReported),1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,0,1417
20400965-1,20400965,-,2024-04-18T23:14,staking (SlashReported),1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,0,1417
20369877-1,20369877,-,2024-04-16T19:14,staking (SlashReported),14NG7QT8U3CDcWYgxqDR8CwwAwoVXZKrA1WpujsCTEP63paE,0,1414
20367492-1,20367492,-,2024-04-16T15:14,staking (SlashReported),14NG7QT8U3CDcWYgxqDR8CwwAwoVXZKrA1WpujsCTEP63paE,0,1414
20365104-1,20365104,-,2024-04-16T11:14,staking (SlashReported),14NG7QT8U3CDcWYgxqDR8CwwAwoVXZKrA1WpujsCTEP63paE,0,1414
20362714-1,20362714,-,2024-04-16T07:14,staking (SlashReported),14NG7QT8U3CDcWYgxqDR8CwwAwoVXZKrA1WpujsCTEP63paE,0,1414
20360319-1,20360319,-,2024-04-16T03:14,staking (SlashReported),14NG7QT8U3CDcWYgxqDR8CwwAwoVXZKrA1WpujsCTEP63paE,0,1414
20357932-2,20357932,-,2024-04-15T23:14,staking (SlashReported),14NG7QT8U3CDcWYgxqDR8CwwAwoVXZKrA1WpujsCTEP63paE,0,1414
20355540-2,20355540,-,2024-04-15T19:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1413
20355540-1,20355540,-,2024-04-15T19:14,staking (SlashReported),123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,0,1413
20353155-2,20353155,-,2024-04-15T15:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1413
20353155-1,20353155,-,2024-04-15T15:14,staking (SlashReported),123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,0,1413
20350772-2,20350772,-,2024-04-15T11:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1413
20350772-1,20350772,-,2024-04-15T11:14,staking (SlashReported),123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,0,1413
20348384-2,20348384,-,2024-04-15T07:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1413
20348384-1,20348384,-,2024-04-15T07:14,staking (SlashReported),123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,0,1413
20346000-2,20346000,-,2024-04-15T03:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1413
20346000-1,20346000,-,2024-04-15T03:14,staking (SlashReported),123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,0,1413
20343609-4,20343609,-,2024-04-14T23:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1413
20343609-2,20343609,-,2024-04-14T23:14,staking (SlashReported),123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,0,1413
20326869-3,20326869,-,2024-04-13T19:14,staking (SlashReported),14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,0,1411
20326869-2,20326869,-,2024-04-13T19:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1411
20326869-1,20326869,-,2024-04-13T19:14,staking (SlashReported),17T31HJzsoBFkwpje8CqvgUpFGSzAVR3NcaNxacknfHYopx,0,1411
20324501-4,20324501,-,2024-04-13T15:14,staking (SlashReported),15PhKsje5DLm5CWqRhFz1YeS3WA94Ui8xMcihfFjbCPidisS,0,1411
20324501-3,20324501,-,2024-04-13T15:14,staking (SlashReported),14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,0,1411
20324501-2,20324501,-,2024-04-13T15:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1411
20324501-1,20324501,-,2024-04-13T15:14,staking (SlashReported),17T31HJzsoBFkwpje8CqvgUpFGSzAVR3NcaNxacknfHYopx,0,1411
20322133-4,20322133,-,2024-04-13T11:14,staking (SlashReported),15PhKsje5DLm5CWqRhFz1YeS3WA94Ui8xMcihfFjbCPidisS,0,1411
20322133-3,20322133,-,2024-04-13T11:14,staking (SlashReported),14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,0,1411
20322133-2,20322133,-,2024-04-13T11:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1411
20322133-1,20322133,-,2024-04-13T11:14,staking (SlashReported),17T31HJzsoBFkwpje8CqvgUpFGSzAVR3NcaNxacknfHYopx,0,1411
20319763-4,20319763,-,2024-04-13T07:14,staking (SlashReported),15PhKsje5DLm5CWqRhFz1YeS3WA94Ui8xMcihfFjbCPidisS,0,1411
20319763-3,20319763,-,2024-04-13T07:14,staking (SlashReported),14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,0,1411
20319763-2,20319763,-,2024-04-13T07:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1411
